851193	30.2941
855324	17.6471
859465	31.7647
863616	17.0588
867777	29.7059
871948	20.5882
876129	30.8824
880320	18.8235
884521	31.1765
888732	18.2353
892953	28.8235
897184	17.3529
901425	29.7059
905676	19.1176
909937	27.9412
914208	17.6471
918489	27.9412
922780	19.7059
927081	30
931392	22.9412
935713	25.2941
940044	28.5294
944385	21.7647
948736	28.5294
953097	21.1765
957468	31.7647
961849	21.4706
966240	29.4118
970641	23.8235
975052	27.0588
979473	26.7647
983904	23.5294
988345	30.5882
992796	26.4706
997257	32.3529
1001728	23.2353
1006209	27.9412
1010700	28.8235
1015201	24.4118
1019712	30.8824
1024233	25
1028764	29.7059
1033305	29.4118
1037856	23.8235
1042417	33.2353
1046988	26.4706
1051569	29.1176
1056160	29.1176
1060761	25.2941
1065372	32.6471
1069993	28.5294
1074624	26.1765
1079265	30.2941
1083916	26.1765
1088577	31.7647
1093248	29.1176
1097929	27.3529
1102620	32.0588
1107321	28.8235
1112032	26.1765
1116753	32.6471
1121484	27.6471
1126225	29.4118
1130976	31.1765
1135737	28.2353
1140508	30
1145289	32.9412
1150080	25.8824
1154881	31.7647
1159692	31.4706
1164513	27.9412
1169344	30
1174185	32.3529
1179036	27.9412
1183897	31.4706
1188768	30.8824
1193649	28.5294
1198540	32.9412
1203441	32.3529
1208352	26.4706
1213273	31.4706
1218204	32.6471
1223145	29.1176
1228096	29.4118
1233057	33.2353
1238028	30.8824
1243009	30.5882
1248000	33.5294
1253001	31.1765
1258012	29.7059
1263033	33.5294
1268064	30
1273105	29.1176
1278156	32.6471
1283217	32.0588
1288288	28.8235
1293369	31.7647
1298460	35.2941
1303561	31.7647
1308672	28.5294
1313793	33.5294
1318924	32.6471
1324065	30.8824
1329216	30
1334377	33.8235
1339548	33.2353
1344729	30.2941
1349920	31.4706
1355121	32.9412
1360332	30.8824
1365553	31.1765
1370784	32.0588
1376025	32.6471
1381276	30.8824
1386537	32.9412
1391808	32.3529
1397089	32.6471
1402380	31.7647
1407681	33.8235
1412992	31.7647
1418313	32.0588
1423644	31.7647
1428985	33.2353
1434336	31.4706
1439697	32.3529
1445068	32.0588
1450449	33.8235
1455840	31.1765
1461241	31.4706
1466652	32.0588
1472073	34.1176
1477504	31.4706
1482945	32.3529
1488396	33.2353
1493857	34.4118
1499328	32.0588
1504809	32.9412
1510300	32.0588
1515801	33.2353
1521312	30.2941
1526833	31.7647
1532364	32.6471
1537905	34.4118
1543456	32.0588
1549017	33.5294
1554588	32.3529
1560169	33.5294
1565760	32.3529
1571361	33.5294
1576972	32.6471
1582593	32.9412
1588224	32.9412
1593865	34.1176
1599516	33.5294
1605177	32.6471
1610848	31.1765
1616529	34.4118
1622220	34.1176
1627921	32.9412
1633632	30.5882
1639353	34.7059
1645084	35
1650825	34.1176
1656576	30.8824
1662337	32.9412
1668108	33.8235
1673889	34.7059
1679680	31.7647
1685481	33.2353
1691292	33.2353
1697113	34.7059
1702944	32.6471
1708785	33.8235
1714636	33.5294
1720497	32.6471
1726368	31.4706
1732249	34.4118
1738140	35
1744041	34.1176
1749952	31.1765
1755873	33.2353
1761804	34.1176
1767745	35.2941
1773696	31.7647
1779657	33.8235
1785628	32.9412
1791609	33.8235
1797600	32.9412
1803601	34.1176
1809612	33.8235
1815633	33.2353
1821664	30.8824
1827705	33.5294
1833756	33.5294
1839817	35
1845888	32.3529
1851969	34.1176
1858060	33.2353
1864161	33.5294
1870272	31.7647
1876393	34.7059
1882524	34.1176
1888665	34.7059
1894816	31.4706
1900977	33.5294
1907148	33.8235
1913329	33.8235
1919520	32.3529
1925721	34.1176
1931932	33.8235
1938153	34.1176
1944384	31.4706
1950625	34.4118
1956876	34.1176
1963137	34.7059
1969408	32.0588
1975689	34.1176
1981980	33.8235
1988281	34.4118
1994592	32.0588
2000913	34.4118
2007244	34.4118
2013585	34.1176
2019936	31.7647
2026297	34.4118
2032668	34.1176
2039049	34.4118
2045440	31.7647
2051841	34.4118
2058252	34.1176
2064673	35
2071104	32.3529
2077545	34.7059
2083996	34.1176
2090457	34.7059
2096928	32.0588
2103409	33.8235
2109900	33.8235
2116401	34.1176
2122912	32.3529
2129433	34.7059
2135964	34.7059
2142505	34.7059
2149056	32.3529
2155617	34.4118
2162188	34.1176
2168769	33.8235
2175360	32.0588
2181961	34.1176
2188572	35.2941
2195193	35
2201824	32.0588
2208465	34.1176
2215116	34.7059
2221777	34.7059
2228448	32.3529
2235129	34.7059
2241820	34.7059
2248521	35
2255232	32.0588
2261953	34.4118
2268684	33.8235
2275425	34.1176
2282176	31.4706
2288937	34.4118
2295708	35
2302489	34.4118
2309280	32.0588
2316081	34.4118
2322892	34.1176
2329713	34.4118
2336544	33.2353
2343385	35.5882
2350236	34.7059
2357097	35
2363968	32.0588
2370849	34.7059
2377740	35
2384641	35.2941
2391552	32.3529
2398473	35
2405404	34.4118
2412345	35.2941
2419296	32.0588
2426257	34.4118
2433228	34.7059
2440209	34.7059
2447200	32.3529
2454201	34.4118
2461212	34.4118
2468233	34.4118
2475264	31.7647
2482305	34.1176
2489356	34.4118
2496417	34.7059
2503488	31.7647
2510569	34.1176
2517660	34.1176
2524761	34.4118
2531872	31.4706
2538993	34.1176
2546124	34.7059
2553265	34.4118
2560416	31.7647
2567577	34.4118
2574748	34.4118
2581929	35
2589120	32.0588
2596321	34.4118
2603532	34.1176
2610753	34.1176
2617984	32.0588
2625225	34.4118
2632476	35
2639737	35
2647008	32.0588
2654289	34.1176
2661580	34.4118
2668881	34.4118
2676192	32.3529
2683513	35.2941
2690844	35.2941
2698185	35
2705536	32.3529
2712897	34.7059
2720268	34.1176
2727649	34.7059
2735040	32.3529
2742441	35
2749852	34.4118
2757273	34.7059
2764704	31.7647
2772145	34.4118
2779596	34.1176
2787057	34.1176
2794528	32.3529
2802009	34.1176
2809500	33.8235
2817001	33.8235
2824512	31.7647
2832033	34.4118
2839564	34.4118
2847105	33.8235
2854656	31.4706
2862217	33.8235
2869788	34.1176
2877369	34.4118
2884960	32.0588
2892561	34.4118
2900172	34.4118
2907793	34.4118
2915424	32.3529
2923065	34.4118
2930716	35
2938377	34.1176
2946048	32.0588
2953729	34.1176
2961420	34.1176
2969121	34.1176
2976832	31.7647
2984553	34.7059
2992284	35
3000025	34.7059
3007776	32.3529
3015537	34.7059
3023308	34.4118
3031089	35
3038880	32.9412
3046681	34.1176
3054492	33.8235
3062313	33.8235
3070144	31.4706
3077985	34.4118
3085836	34.1176
3093697	34.4118
3101568	32.3529
3109449	34.4118
3117340	33.8235
3125241	34.1176
3133152	31.7647
3141073	34.4118
3149004	33.8235
3156945	34.1176
3164896	32.0588
3172857	34.4118
3180828	34.4118
3188809	35.2941
3196800	32.0588
3204801	33.8235
3212812	33.8235
3220833	33.5294
3228864	32.3529
3236905	35
3244956	34.4118
3253017	34.7059
3261088	32.0588
3269169	34.1176
3277260	34.4118
3285361	34.4118
3293472	31.7647
3301593	34.4118
3309724	34.1176
3317865	34.7059
3326016	32.0588
3334177	33.8235
3342348	33.8235
3350529	34.1176
3358720	32.0588
3366921	34.7059
3375132	34.4118
3383353	34.4118
3391584	31.7647
3399825	33.8235
3408076	34.1176
3416337	34.4118
3424608	32.9412
3432889	34.4118
3441180	33.8235
3449481	33.8235
3457792	31.7647
3466113	34.4118
3474444	35
3482785	34.4118
3491136	31.7647
3499497	34.1176
3507868	34.4118
3516249	34.7059
3524640	33.2353
3533041	35
3541452	34.1176
3549873	33.8235
3558304	32.0588
3566745	34.7059
3575196	34.7059
3583657	35
3592128	32.0588
3600609	34.1176
3609100	34.1176
3617601	34.4118
3626112	32.0588
3634633	33.8235
3643164	34.1176
3651705	34.7059
3660256	33.2353
3668817	33.8235
3677388	33.5294
3685969	34.1176
3694560	32.0588
3703161	34.7059
3711772	33.8235
3720393	34.1176
3729024	32.3529
3737665	34.1176
3746316	33.8235
3754977	33.8235
3763648	31.4706
3772329	34.4118
3781020	34.7059
3789721	34.4118
3798432	31.4706
3807153	33.8235
3815884	34.1176
3824625	34.1176
3833376	31.4706
3842137	34.1176
3850908	34.4118
3859689	34.4118
3868480	32.6471
3877281	34.1176
3886092	34.1176
3894913	34.1176
3903744	31.7647
3912585	33.5294
3921436	34.1176
3930297	34.7059
3939168	31.4706
3948049	33.8235
3956940	34.4118
3965841	35
3974752	32.9412
3983673	33.8235
3992604	34.4118
4001545	34.1176
4010496	31.7647
4019457	33.5294
4028428	34.4118
4037409	33.8235
4046400	31.4706
4055401	33.8235
4064412	34.7059
4073433	35
4082464	31.1765
4091505	33.8235
4100556	34.4118
4109617	33.8235
4118688	31.4706
4127769	34.7059
4136860	33.8235
4145961	33.5294
4155072	31.7647
4164193	34.4118
4173324	34.1176
4182465	33.8235
4191616	32.6471
4200777	33.8235
4209948	34.4118
4219129	35
4228320	31.7647
4237521	33.8235
4246732	34.4118
4255953	34.4118
4265184	32.0588
4274425	34.7059
4283676	33.8235
4292937	34.1176
4302208	32.6471
4311489	33.8235
4320780	34.1176
4330081	33.8235
4339392	31.4706
4348713	34.4118
4358044	34.4118
4367385	33.8235
4376736	32.0588
4386097	34.1176
4395468	34.1176
4404849	35.2941
4414240	31.7647
4423641	34.4118
4433052	34.1176
4442473	33.8235
4451904	32.3529
4461345	33.8235
4470796	33.8235
4480257	33.8235
4489728	31.1765
4499209	34.7059
4508700	33.8235
4518201	33.8235
4527712	32.0588
4537233	33.8235
4546764	34.7059
4556305	33.8235
4565856	31.4706
4575417	34.7059
4584988	34.4118
4594569	35
4604160	32.0588
4613761	33.5294
4623372	34.4118
4632993	34.1176
4642624	32.6471
4652265	34.1176
4661916	33.5294
4671577	34.1176
4681248	32.3529
4690929	34.4118
4700620	34.1176
4710321	33.8235
4720032	32.0588
4729753	34.1176
4739484	34.4118
4749225	33.8235
4758976	31.7647
4768737	34.1176
4778508	33.8235
4788289	34.1176
4798080	31.4706
4807881	34.4118
4817692	33.8235
4827513	35
4837344	31.7647
4847185	33.8235
4857036	34.1176
4866897	34.1176
4876768	32.9412
4886649	33.5294
4896540	34.4118
4906441	33.8235
4916352	32.0588
4926273	33.5294
4936204	34.1176
4946145	33.2353
4956096	31.7647
4966057	34.4118
4976028	34.1176
4986009	34.1176
4996000	31.4706
5006001	35
5016012	34.4118
5026033	34.4118
5036064	31.4706
5046105	34.1176
5056156	33.8235
5066217	34.1176
5076288	31.4706
5086369	33.8235
5096460	33.5294
5106561	33.8235
5116672	31.4706
5126793	34.1176
5136924	33.8235
5147065	35
5157216	31.7647
5167377	33.8235
5177548	33.8235
5187729	34.1176
5197920	31.4706
5208121	34.1176
5218332	33.8235
5228553	34.1176
5238784	32.0588
5249025	34.1176
5259276	33.5294
5269537	34.1176
5279808	31.4706
5290089	34.4118
5300380	33.5294
5310681	34.4118
5320992	31.4706
5331313	35
5341644	34.4118
5351985	33.8235
5362336	31.7647
5372697	33.8235
5383068	35
5393449	33.8235
5403840	32.0588
5414241	32.9412
5424652	34.4118
5435073	33.2353
5445504	32.0588
5455945	34.1176
5466396	33.8235
5476857	34.7059
5487328	31.4706
5497809	33.8235
5508300	33.5294
5518801	34.4118
5529312	31.4706
5539833	34.1176
5550364	34.1176
5560905	34.4118
5571456	32.3529
5582017	33.2353
5592588	34.7059
5603169	33.2353
5613760	32.3529
5624361	34.1176
5634972	33.5294
5645593	34.4118
5656224	31.4706
5666865	33.8235
5677516	34.1176
5688177	33.5294
5698848	32.3529
5709529	34.4118
5720220	33.8235
5730921	34.1176
5741632	32.3529
5752353	34.1176
5763084	34.1176
5773825	33.5294
5784576	32.0588
5795337	34.1176
5806108	33.5294
5816889	34.1176
5827680	31.4706
5838481	34.7059
5849292	33.8235
5860113	33.5294
5870944	31.7647
5881785	33.8235
5892636	33.8235
5903497	34.1176
5914368	31.4706
5925249	33.8235
5936140	34.4118
5947041	32.9412
5957952	32.3529
5968873	34.4118
5979804	34.1176
5990745	34.7059
6001696	31.7647
6012657	33.5294
6023628	35.5882
6034609	33.5294
6045600	31.4706
6056601	34.7059
6067612	34.7059
6078633	33.5294
6089664	32.3529
6100705	33.2353
6111756	34.1176
6122817	33.5294
6133888	31.7647
6144969	33.2353
6156060	33.8235
6167161	34.1176
6178272	31.4706
6189393	33.5294
6200524	34.1176
6211665	33.5294
6222816	31.4706
6233977	33.8235
6245148	33.2353
6256329	33.5294
6267520	32.3529
6278721	33.2353
6289932	33.8235
6301153	33.8235
6312384	31.7647
6323625	33.2353
6334876	33.5294
6346137	34.4118
6357408	31.4706
6368689	33.2353
6379980	34.7059
6391281	33.8235
6402592	31.1765
6413913	34.1176
6425244	34.1176
6436585	33.8235
6447936	31.4706
6459297	33.2353
6470668	34.7059
6482049	32.9412
6493440	31.1765
6504841	33.8235
6516252	34.7059
6527673	34.1176
6539104	31.4706
6550545	33.5294
6561996	35.2941
6573457	33.5294
6584928	31.1765
6596409	34.7059
6607900	34.1176
6619401	33.5294
6630912	31.4706
6642433	33.5294
6653964	34.1176
6665505	33.2353
6677056	31.4706
6688617	33.2353
6700188	33.5294
6711769	34.4118
6723360	31.7647
6734961	33.2353
6746572	33.5294
6758193	33.5294
6769824	32.3529
6781465	35
6793116	33.5294
6804777	32.9412
6816448	31.7647
6828129	33.5294
6839820	34.4118
6851521	32.9412
6863232	31.7647
6874953	33.2353
6886684	33.5294
6898425	34.1176
6910176	31.7647
6921937	33.2353
6933708	33.8235
6945489	33.5294
6957280	32.9412
6969081	34.4118
6980892	33.8235
6992713	33.2353
7004544	31.4706
7016385	33.5294
7028236	34.4118
7040097	33.2353
7051968	31.7647
7063849	33.2353
7075740	33.5294
7087641	33.8235
7099552	31.7647
7111473	33.5294
7123404	34.4118
7135345	33.5294
7147296	31.7647
7159257	33.5294
7171228	33.2353
7183209	33.2353
7195200	31.4706
7207201	33.2353
7219212	35
7231233	32.9412
7243264	31.7647
7255305	33.8235
7267356	33.5294
7279417	33.5294
7291488	31.4706
7303569	33.8235
7315660	34.1176
7327761	33.5294
7339872	32.0588
7351993	34.7059
7364124	33.5294
7376265	33.2353
7388416	31.1765
7400577	32.3529
7412748	34.1176
7424929	32.6471
7437120	32.6471
7449321	33.8235
7461532	33.8235
7473753	34.7059
7485984	31.7647
7498225	32.9412
7510476	34.1176
7522737	33.8235
7535008	31.1765
7547289	33.5294
7559580	33.8235
7571881	32.9412
7584192	31.1765
7596513	32.6471
7608844	34.1176
7621185	32.6471
7633536	31.7647
7645897	34.4118
7658268	33.5294
7670649	34.7059
7683040	32.0588
7695441	34.4118
7707852	34.4118
7720273	33.5294
7732704	32.6471
7745145	34.1176
7757596	33.5294
7770057	33.5294
7782528	33.2353
7795009	32.9412
7807500	34.1176
7820001	32.9412
7832512	31.7647
7845033	33.5294
7857564	33.8235
7870105	34.4118
7882656	31.7647
7895217	33.5294
7907788	34.1176
7920369	33.5294
7932960	32.0588
7945561	35
7958172	34.4118
7970793	34.1176
7983424	31.7647
7996065	33.2353
8008716	33.8235
8021377	32.6471
8034048	31.7647
8046729	33.5294
8059420	33.5294
8072121	34.1176
8084832	31.4706
8097553	32.9412
8110284	33.8235
8123025	33.5294
8135776	31.1765
8148537	32.9412
8161308	33.5294
8174089	33.5294
8186880	32.0588
8199681	33.8235
8212492	34.1176
8225313	32.9412
8238144	32.3529
8250985	33.8235
8263836	33.2353
8276697	33.5294
8289568	31.4706
8302449	32.6471
8315340	33.5294
8328241	33.2353
8341152	31.7647
8354073	33.8235
8367004	34.1176
8379945	33.5294
8392896	32.0588
8405857	32.3529
8418828	34.1176
8431809	32.0588
8444800	31.7647
8457801	34.4118
8470812	33.5294
8483833	33.5294
8496864	32.0588
8509905	32.9412
8522956	34.1176
8536017	33.5294
8549088	31.7647
8562169	33.5294
8575260	33.2353
8588361	33.2353
8601472	32.0588
8614593	32.6471
8627724	33.8235
8640865	31.7647
8654016	32.3529
8667177	33.5294
8680348	33.2353
8693529	33.8235
8706720	31.1765
8719921	32.9412
8733132	34.4118
8746353	33.2353
8759584	31.1765
8772825	33.5294
8786076	33.5294
8799337	33.5294
8812608	31.4706
8825889	32.3529
8839180	34.1176
8852481	32.9412
8865792	32.6471
8879113	32.6471
8892444	33.2353
8905785	34.4118
8919136	31.4706
8932497	32.6471
8945868	34.1176
8959249	33.2353
8972640	31.1765
8986041	33.5294
8999452	33.5294
9012873	33.2353
9026304	31.4706
9039745	32.3529
9053196	34.4118
9066657	32.3529
9080128	31.1765
9093609	33.5294
9107100	33.2353
9120601	32.9412
9134112	31.7647
9147633	33.5294
9161164	33.5294
9174705	32.6471
9188256	32.0588
9201817	33.5294
9215388	33.2353
9228969	33.8235
9242560	31.7647
9256161	32.6471
9269772	33.8235
9283393	32.0588
9297024	31.7647
9310665	33.5294
9324316	32.9412
9337977	33.8235
9351648	31.7647
9365329	32.9412
9379020	33.2353
9392721	32.9412
9406432	32.0588
9420153	32.9412
9433884	33.2353
9447625	33.5294
9461376	31.1765
9475137	32.0588
9488908	33.8235
9502689	32.9412
9516480	31.7647
9530281	33.2353
9544092	33.8235
9557913	33.8235
9571744	31.4706
9585585	32.9412
9599436	33.5294
9613297	32.3529
9627168	31.7647
9641049	33.2353
9654940	33.5294
9668841	34.1176
9682752	31.1765
9696673	32.3529
9710604	33.8235
9724545	31.7647
9738496	32.3529
9752457	32.6471
9766428	33.2353
9780409	33.5294
9794400	31.4706
9808401	33.2353
9822412	33.8235
9836433	33.2353
9850464	31.1765
9864505	33.5294
9878556	32.9412
9892617	33.8235
9906688	32.0588
9920769	31.7647
9934860	33.8235
9948961	31.7647
9963072	31.7647
9977193	33.8235
9991324	32.9412
10005465	33.2353
10019616	32.6471
10033777	33.5294
10047948	33.2353
10062129	32.9412
10076320	31.1765
10090521	33.8235
10104732	32.6471
10118953	33.5294
10133184	32.0588
10147425	31.7647
10161676	33.5294
10175937	32.3529
10190208	31.7647
10204489	33.2353
10218780	32.9412
10233081	33.2353
10247392	31.7647
10261713	32.3529
10276044	33.5294
10290385	32.9412
10304736	31.7647
10319097	33.2353
10333468	32.9412
10347849	33.5294
10362240	32.6471
10376641	31.7647
10391052	33.5294
10405473	31.7647
10419904	31.4706
10434345	33.5294
10448796	32.9412
10463257	33.5294
10477728	32.0588
